date_key,MaxOpen,MinOpen,AverageOpen,MaxClose,MinClose,AverageClose,MaxHigh,MinHigh,AverageHigh,MaxLow,MinLow,AverageLow,MaxVolume,MinVolume,AverageVolume
4464,8659.75,536.2,3135.9199999999996,8500.8,534.95,3101.0299999999997,8659.95,540.85,3147.84,8480.55,529.65,3091.1099999999997,4618847,66290,2080030.0
4465,8519.95,535.0,3105.6,8500.4,533.15,3100.34,8554.95,537.85,3126.8300000000004,8476.5,530.75,3084.92,8369174,100160,3197540.2
4466,8494.0,532.2,3104.41,8612.4,530.5,3120.72,8638.75,534.5,3138.7599999999998,8450.05,529.2,3074.66,11007689,78353,3496764.2
4467,8615.9,532.9,3124.7699999999995,8882.4,534.05,3214.37,8988.25,538.0,3243.85,8614.55,529.1,3121.06,5529565,139902,2423544.2
4468,8929.8,536.7,3229.1099999999997,9042.25,542.5,3234.5099999999998,9119.0,544.5,3277.1400000000003,8899.0,536.6,3197.1800000000003,6007380,116782,3112682.6
4469,9108.0,550.0,3252.71,9133.8,545.1,3256.97,9167.0,552.25,3283.84,9089.75,542.7,3238.96,5326031,101345,2542833.2
4470,9150.0,544.0,3261.2400000000002,9131.35,538.6,3253.61,9218.5,544.0,3286.4199999999996,9100.0,535.1,3236.66,7215014,65982,3065937.4
4471,9091.0,538.0,3245.48,9120.65,535.75,3240.97,9176.0,543.0,3272.2400000000002,9075.0,533.05,3225.16,4182097,73277,2398713.2
4472,9127.0,537.0,3250.1,9112.75,541.45,3217.3599999999997,9146.8,543.4,3258.12,9046.0,534.75,3190.92,5021130,179526,2486936.8
4473,9170.0,552.2,3245.5299999999997,9165.9,547.95,3234.0099999999998,9236.3,552.4,3261.1699999999996,9147.3,543.05,3221.5199999999995,11158706,127802,3996268.6
4474,9110.0,537.95,3220.1099999999997,9309.1,548.65,3263.67,9344.0,553.8,3277.4900000000002,8990.15,530.0,3156.64,8494801,186521,3385589.0
4475,9345.0,549.25,3275.57,9801.5,553.65,3381.2,9858.0,556.0,3398.29,9326.0,545.4,3262.56,4325512,274186,2649743.8
4476,9966.0,553.5,3416.95,9733.9,554.5,3362.9799999999996,9996.4,557.8,3424.72,9700.25,548.6,3348.4300000000003,4774414,131605,2152513.4
4477,9788.0,551.8,3370.2599999999998,9631.05,548.95,3336.8199999999997,9817.4,556.95,3382.95,9610.05,545.05,3325.21,5781370,86067,2352276.8
4478,9665.0,549.9,3359.1099999999997,9700.0,553.6,3355.5,9824.8,554.8,3399.1099999999997,9605.0,547.1,3330.06,4872675,284509,2085774.8
4479,9741.0,555.0,3370.5699999999997,9679.0,555.0,3352.84,9765.0,557.25,3380.0099999999998,9616.2,550.3,3332.7,5301456,71374,2131084.0
4480,9694.0,554.0,3356.6,9644.1,554.6,3341.3300000000004,9750.7,560.65,3371.81,9629.1,551.0,3332.9900000000002,4352384,94250,1949615.0
4481,9693.5,546.15,3351.1699999999996,9629.2,546.85,3323.6,9693.5,554.2,3355.9199999999996,9615.8,544.0,3315.12,8433564,197527,3472575.6
4482,9659.0,548.2,3330.85,9729.55,563.95,3356.3899999999994,9769.0,567.85,3372.37,9650.0,547.0,3326.5800000000004,8363189,131579,3056334.6
4483,9749.0,563.8,3368.6400000000003,9651.9,565.5,3343.5699999999997,9789.0,569.8,3383.5099999999998,9629.8,560.5,3332.81,6943234,56160,2444008.2
4484,9699.0,567.0,3354.2699999999995,9554.05,559.5,3305.1799999999994,9718.6,568.6,3361.4900000000002,9525.0,556.35,3294.47,6292268,88399,2471331.6
4485,9597.0,561.3,3321.2400000000002,9416.6,560.45,3285.8199999999997,9598.0,565.45,3333.7599999999998,9402.0,555.75,3276.07,6175312,83023,2702664.2
4486,9450.0,564.85,3291.28,9386.25,559.9,3277.15,9488.0,565.0,3312.2300000000005,9367.2,558.0,3260.8300000000004,4118581,167350,2128889.0
4487,9458.0,561.05,3299.5699999999997,9433.85,563.25,3294.8300000000004,9532.0,566.0,3323.6699999999996,9412.55,556.7,3279.47,4036882,132058,2310482.6
4488,9488.0,565.8,3310.1800000000003,9448.95,565.45,3312.5600000000004,9495.0,568.0,3327.0,9425.0,562.45,3289.0699999999997,4035417,88415,2060178.0
4489,9464.8,564.0,3316.3899999999994,9383.55,565.3,3292.9399999999996,9491.45,573.0,3332.04,9361.0,563.0,3278.0199999999995,6534997,122140,2822262.0
4490,9387.8,566.15,3297.2599999999998,9375.85,562.8,3294.6700000000005,9454.85,566.7,3322.6699999999996,9315.9,560.45,3271.05,5361502,194379,1993553.0
4491,9410.0,562.0,3300.1400000000003,9339.8,558.75,3292.95,9430.0,563.15,3320.5,9326.0,553.55,3269.9700000000003,3588727,111728,1698576.6
4492,9387.0,560.2,3306.2400000000002,9459.15,555.1,3315.0699999999997,9494.75,563.4,3339.47,9355.1,552.5,3279.9300000000003,6890028,128637,3118289.0
4493,9499.95,556.7,3324.79,9358.45,560.55,3301.25,9508.55,564.45,3347.8799999999997,9340.0,556.4,3288.8599999999997,5084113,88732,2339468.2
4494,9371.0,562.95,3306.53,9322.05,563.2,3274.99,9408.65,566.9,3324.75,9300.0,555.8,3251.88,5993564,168099,2771771.6
4495,9316.0,564.05,3275.77,9313.9,585.2,3293.3,9368.8,589.3,3307.13,9256.0,561.0,3245.31,8453944,102842,3507504.0
4496,9350.0,596.0,3306.4900000000002,9368.7,584.8,3278.1100000000006,9518.9,597.15,3345.6099999999997,9332.0,578.6,3261.34,9466991,177923,3181294.4
4497,9325.0,584.9,3275.4,9323.95,590.25,3284.28,9396.0,594.0,3302.95,9282.0,581.2,3258.88,4559564,65593,2109544.2
4498,9349.0,595.95,3291.59,9310.1,611.55,3302.05,9356.75,621.75,3323.3599999999997,9271.6,583.15,3270.37,21790443,80901,8942799.8
4499,9347.0,616.4,3306.8199999999997,9393.4,620.1,3327.78,9429.3,627.6,3344.62,9290.0,611.45,3284.8,14286343,100355,5398862.4
4500,9419.0,621.9,3332.95,9434.95,607.95,3323.0800000000004,9519.95,621.9,3357.6,9340.45,606.3,3294.29,6532672,80067,2889814.2
4501,9485.0,610.0,3332.8199999999997,9278.2,616.1,3273.9800000000005,9485.0,619.25,3340.15,9250.0,598.6,3256.5,6749846,398317,3441495.0
4502,9481.0,614.55,3317.8300000000004,9630.7,605.55,3357.8100000000004,9714.0,620.9,3384.7400000000002,9461.0,603.65,3302.29,7017160,110221,2870036.0
4503,9620.0,605.6,3351.9300000000003,9571.55,593.75,3341.0899999999992,9675.5,607.45,3380.0800000000004,9550.0,592.45,3322.0,6447963,129166,2690228.8
4504,9558.05,589.3,3334.0699999999997,9509.7,593.6,3323.6600000000008,9585.0,596.0,3348.5699999999997,9458.9,587.15,3298.8399999999992,7108060,71887,2962495.2
4505,9545.0,593.6,3332.72,9401.85,592.8,3302.0,9563.7,610.0,3357.4200000000005,9312.0,586.1,3260.6600000000003,7839731,148844,4438325.0
4506,9359.0,587.8,3273.46,8990.6,564.9,3201.7,9359.0,587.8,3296.1,8940.0,561.3,3152.69,13242095,187184,5737525.6
4507,8850.15,551.1,3160.85,9080.6,566.25,3193.6,9120.0,568.65,3223.38,8688.0,547.5,3094.5,9318595,177420,4400028.6
4508,8700.0,543.0,3077.0,8984.6,563.7,3150.7,9113.5,577.05,3199.4900000000002,8661.6,534.0,3043.8599999999997,13938327,137134,5821052.4
4509,9170.0,568.0,3208.09,8921.8,559.35,3141.9299999999994,9170.0,574.65,3215.21,8873.0,556.0,3118.41,7679830,128288,3621054.6
4510,8988.9,562.8,3156.91,9030.7,568.45,3186.4900000000002,9060.0,576.9,3202.0899999999997,8915.0,559.7,3132.67,6320734,99666,2984503.0
4511,8906.0,559.9,3134.21,8936.1,557.55,3165.8900000000003,8986.55,561.95,3186.8599999999997,8870.0,550.4,3123.1,5865587,120741,2642079.6
4512,8960.0,563.7,3179.94,9117.85,564.2,3235.82,9150.0,568.0,3247.8,8960.0,560.35,3177.79,5429792,214757,2577168.6
4513,9149.9,565.0,3263.38,9001.6,543.9,3211.4,9157.5,565.85,3273.5099999999998,8986.0,540.1,3200.51,10170959,349962,3902323.6
4514,9049.0,534.75,3226.38,9020.25,543.7,3214.04,9090.0,554.8,3246.04,9001.0,531.35,3192.41,11593643,82826,4052358.6
4515,9039.9,547.05,3229.5099999999998,8836.95,537.85,3176.25,9070.0,548.6,3239.62,8806.85,535.0,3158.92,4401672,82784,2145190.2
4516,8856.0,537.85,3180.27,8724.85,540.55,3145.9300000000003,8865.85,544.95,3186.66,8691.65,527.5,3123.72,4251723,44981,2104057.2
4517,8745.0,542.0,3149.59,8722.65,531.7,3148.3599999999997,8768.95,548.05,3172.8900000000003,8650.0,529.4,3124.1699999999996,3881439,132678,2358804.2
4518,8771.0,534.0,3169.59,8782.75,535.8,3168.1099999999997,8795.0,538.5,3178.88,8708.2,524.4,3142.62,5448230,123451,2549769.6
4519,8769.0,533.0,3164.6,8634.05,530.25,3152.4,8769.0,533.75,3188.95,8601.5,527.5,3122.88,7808359,212453,3404566.6
4520,8665.0,527.0,3167.9199999999996,8698.8,536.65,3189.16,8738.95,538.9,3203.69,8655.05,525.55,3157.7400000000002,4850839,152705,2381354.0
4521,8758.0,541.1,3204.7300000000005,9005.35,552.3,3256.16,9055.0,554.4,3275.13,8750.05,539.0,3194.94,5297794,112351,2514847.6
4522,9093.0,551.6,3276.7200000000003,8891.2,538.4,3230.9900000000002,9114.95,551.6,3304.7700000000004,8872.6,536.15,3215.37,6410097,213517,2706810.4
4523,8870.0,534.0,3219.95,8850.95,528.75,3228.9300000000003,8934.0,536.5,3252.56,8772.0,520.0,3188.58,25898694,90480,6975926.8
4524,8874.0,524.0,3229.35,8873.45,525.75,3220.3300000000004,8936.05,535.55,3250.75,8811.35,522.0,3201.46,9827510,52535,3112010.4
4525,8867.0,524.0,3211.2,8795.1,524.55,3191.02,8867.0,528.95,3220.08,8775.0,521.3,3182.06,6766199,78734,2826114.8
4526,8855.55,526.0,3203.6099999999997,8616.5,517.35,3135.5099999999998,8885.0,530.65,3221.99,8600.0,511.2,3120.4800000000005,12240160,78178,4308895.8
4527,8621.8,510.9,3134.5899999999997,8679.1,512.65,3156.21,8713.85,517.9,3175.2200000000003,8552.0,507.55,3105.56,10428057,126922,4045530.2
4528,8700.2,518.45,3168.3599999999997,8729.35,520.55,3165.4900000000002,8775.0,523.95,3190.65,8651.0,507.45,3136.41,8483978,134037,3266868.6
4529,8760.0,522.45,3177.2699999999995,8660.6,505.35,3147.9900000000002,8774.0,522.55,3184.7,8650.0,503.0,3140.7599999999998,4955525,188502,2278547.8
4530,8719.0,510.6,3169.7200000000003,8810.3,519.2,3191.1400000000003,8826.8,521.95,3201.69,8681.1,505.3,3149.42,5283334,73006,2125960.2
4531,8810.0,517.1,3191.1099999999997,8756.05,531.5,3188.2599999999998,8848.0,534.95,3214.79,8691.0,514.65,3157.87,7846232,109033,3265693.6
4532,8735.0,528.95,3178.8,8846.3,536.15,3200.05,8874.0,538.0,3213.38,8725.05,522.5,3164.54,6731530,104396,2822655.0
4533,8839.9,535.2,3201.6,8837.55,529.65,3203.95,8875.0,539.2,3223.08,8800.95,528.25,3182.32,5811424,303199,2569484.4
4534,8869.0,530.9,3211.5699999999997,8676.55,522.6,3167.81,8869.0,532.9,3218.0,8649.4,520.5,3151.6099999999997,14087564,151921,5909470.0
4535,8711.5,522.6,3175.3599999999997,8773.5,519.45,3174.6,8800.0,526.0,3198.94,8703.55,517.05,3155.9199999999996,5774392,111828,2730236.0
4536,8764.45,509.0,3170.75,8802.4,521.1,3182.02,8845.5,525.0,3197.9,8735.0,509.0,3159.4300000000003,6945721,161626,2979972.0
4537,8839.9,523.0,3190.55,8874.65,526.3,3200.91,8945.0,532.5,3224.1099999999997,8825.05,522.5,3186.09,6727261,202332,2964877.2
4538,8870.0,522.6,3203.32,8696.55,518.2,3169.7299999999996,8910.5,525.9,3222.0699999999997,8684.4,516.75,3157.93,10116965,88523,4211578.8
4539,8612.55,509.5,3139.55,8607.25,499.5,3147.0699999999997,8640.5,510.25,3164.15,8542.1,496.0,3118.01,29385110,136672,9005744.6
4540,8607.0,499.0,3147.29,8765.3,507.3,3194.15,8798.0,509.3,3206.28,8605.0,495.2,3145.62,9498614,96252,4401752.2
4541,8815.0,512.3,3211.59,8852.3,512.2,3234.3,8887.0,522.55,3251.1099999999997,8767.15,509.05,3193.88,6939577,242626,3357144.2
4542,8812.0,512.9,3224.7400000000002,8861.1,510.5,3233.44,9084.0,512.9,3292.15,8801.0,501.6,3200.96,11431588,263016,6525875.4
4543,8990.0,506.75,3266.17,9008.2,499.05,3290.2700000000004,9088.0,508.5,3312.7300000000005,8953.25,492.2,3246.5299999999997,7120498,145858,3259091.0
4544,9008.95,494.0,3291.37,9026.45,501.55,3291.8600000000006,9060.0,506.0,3307.6800000000003,8955.0,493.7,3260.62,6364728,107419,3064002.0
4545,9078.0,504.5,3296.78,9013.5,492.25,3265.88,9149.4,504.5,3318.04,8980.6,490.25,3251.1800000000003,6498407,134190,3219892.8
4546,9050.0,498.4,3278.7,9132.6,503.1,3306.3600000000006,9157.65,504.65,3314.2,9050.0,495.2,3272.47,6682587,102027,3013779.8
4547,9165.0,502.95,3317.5800000000004,9206.2,500.2,3347.19,9230.0,502.95,3359.4800000000005,9042.55,495.2,3280.16,4418462,136390,2323139.8
4548,9220.0,502.2,3353.35,9292.65,519.3,3370.3,9308.15,522.0,3385.59,9184.7,501.2,3336.4100000000008,8708770,62539,3577309.8
4549,9290.0,523.0,3372.05,9273.45,546.15,3366.63,9315.45,549.7,3387.09,9239.0,521.4,3337.53,21689156,74257,5672552.0
4550,9290.0,550.1,3373.7599999999998,9302.5,539.8,3377.69,9350.0,551.0,3395.3,9208.55,534.0,3344.54,9261807,43801,3816729.0
4551,9290.0,537.3,3374.4800000000005,9204.45,548.75,3364.1600000000008,9290.0,550.0,3394.53,9181.1,534.85,3344.3,8021652,111689,3552191.8
4552,9267.0,550.0,3391.15,9123.95,542.55,3360.28,9267.0,555.55,3399.04,9106.25,535.75,3341.96,8788919,146845,3676345.4
4553,9100.0,541.5,3354.97,9232.0,542.4,3400.8599999999997,9245.0,543.8,3411.7400000000002,9065.0,530.35,3336.6,6418203,95667,2623432.4
4554,9241.0,544.95,3409.59,9160.35,532.4,3395.34,9242.0,544.95,3430.72,9137.55,530.25,3378.4300000000003,5541004,196397,2690479.2
4555,9178.0,535.5,3405.29,9121.5,518.25,3383.3,9227.45,535.5,3419.85,9095.9,516.5,3368.71,7131174,64895,2727092.8
4556,9144.0,521.0,3389.9199999999996,9077.65,512.9,3376.28,9183.75,521.45,3410.4900000000002,9068.0,509.1,3361.4900000000002,10559623,64526,3741766.2
4557,9082.0,513.5,3375.9,9025.0,505.7,3347.5,9108.15,513.85,3386.04,9012.95,503.0,3336.7400000000002,4437940,44036,2067292.0
4558,9039.9,508.4,3357.66,9064.85,506.2,3356.6099999999997,9125.0,511.2,3383.71,9005.95,500.0,3337.5,4766412,90845,2192769.8
4559,9095.0,506.0,3366.56,9064.65,504.85,3359.7400000000002,9142.55,514.75,3389.4800000000005,9031.0,503.35,3334.94,9107264,58099,3103043.2
4560,9059.0,506.0,3360.0800000000004,8934.6,498.4,3347.9300000000003,9068.8,506.0,3395.4199999999996,8908.0,496.3,3320.04,6436620,95281,2602919.2
4561,8949.0,496.75,3352.45,8946.45,493.75,3351.69,8981.0,501.05,3370.91,8890.0,483.3,3327.13,15588001,92425,6614789.4
4562,9015.0,481.25,3369.6099999999997,8783.35,539.2,3349.9199999999996,9137.0,543.1,3432.9900000000002,8715.1,481.25,3304.7600000000007,58859461,88432,1.47075326E7
4563,8790.0,535.8,3348.2599999999998,8814.95,517.3,3358.1100000000006,8904.2,536.1,3390.85,8760.3,513.4,3332.3399999999992,18357008,64749,5774980.6
4564,8915.0,518.5,3385.4900000000002,8744.5,523.75,3326.1,8998.0,527.95,3411.22,8725.0,515.4,3314.9300000000003,25195767,72079,6643985.4
4565,8765.0,522.0,3337.94,8755.95,533.4,3309.4800000000005,8799.0,538.8,3350.69,8700.0,522.0,3290.45,12001916,76051,3603525.6
4566,8784.0,533.9,3318.35,8678.2,520.3,3299.0100000000007,8790.0,533.9,3336.37,8665.0,519.05,3277.4800000000005,5929870,112650,2257423.8
4567,8693.0,523.75,3304.4199999999996,8743.7,536.1,3338.4900000000002,8770.0,537.9,3352.4199999999996,8660.0,523.0,3296.2300000000005,6792091,75816,2542107.2
4568,8785.0,536.65,3353.62,8775.2,542.25,3339.4700000000003,8806.2,547.5,3362.9300000000003,8690.0,533.45,3306.9800000000005,12028184,53753,3880137.4
4569,8795.0,543.1,3339.5800000000004,8718.35,548.5,3326.15,8795.0,549.65,3355.4199999999996,8705.0,537.05,3312.88,7556830,62836,3325994.6
4570,8758.0,548.5,3335.6699999999996,8704.95,547.65,3318.66,8758.0,554.0,3343.3199999999997,8690.0,542.95,3303.65,11415139,100146,3852701.2
4571,8738.0,548.6,3331.5699999999997,8750.3,553.3,3345.3199999999997,8765.0,556.5,3359.41,8702.05,545.5,3315.46,5712581,62116,3002294.4
4572,8751.0,551.2,3352.8300000000004,8707.0,551.9,3325.9199999999996,8760.0,558.9,3356.5699999999997,8688.1,547.55,3308.5199999999995,4999526,40024,2329987.8
4573,8725.0,548.0,3336.21,8726.6,549.7,3328.21,8750.35,563.5,3353.2,8639.0,547.35,3297.71,6752759,138868,3070537.0
4574,8675.0,545.0,3310.4,8695.6,550.0,3335.0199999999995,8733.45,552.75,3356.94,8675.0,541.05,3284.0,9929095,239001,4198687.4
4575,8725.0,550.0,3344.04,8697.5,539.45,3319.1099999999997,8766.45,553.0,3359.69,8661.2,536.5,3301.59,8551787,133262,3338627.4
4576,8700.8,536.8,3325.84,8510.95,532.9,3302.94,8725.0,540.7,3361.0099999999998,8496.0,528.5,3273.41,7343619,153209,3181028.0
4577,8518.0,535.0,3306.2699999999995,8428.5,526.85,3264.71,8524.8,537.8,3322.7599999999998,8255.5,521.85,3218.2200000000003,6624893,111240,2620276.6
4578,8416.0,528.4,3268.4,8560.65,523.3,3305.8599999999997,8586.4,533.5,3322.95,8371.25,520.65,3248.25,5170585,111681,2498171.4
4579,8560.0,522.0,3308.44,8497.4,520.25,3313.1400000000003,8564.8,528.2,3335.4,8458.2,519.4,3278.97,4567562,194505,2305277.6
4580,8500.1,521.7,3312.4300000000003,8410.75,534.45,3300.1099999999997,8518.3,537.0,3339.0,8400.0,521.1,3285.44,5317983,131895,2427938.2
4581,8412.0,535.6,3301.3900000000003,8548.15,538.5,3351.87,8574.0,543.5,3365.9,8395.15,532.5,3292.65,8129520,117461,3011088.4
4582,8560.0,541.7,3366.6699999999996,8709.3,546.15,3389.5399999999995,8785.0,548.0,3414.87,8555.1,540.95,3344.9300000000003,5611936,68241,2492764.0
4583,8718.0,547.0,3394.04,8714.9,547.75,3379.94,8840.0,549.9,3423.28,8680.0,543.2,3365.5699999999997,8173396,84912,3587735.6
4584,8669.0,543.75,3357.4,8588.2,541.65,3349.88,8669.0,544.7,3375.09,8572.85,535.05,3329.54,5991222,110349,2888042.6
4585,8639.0,543.0,3364.34,8537.2,545.9,3365.7,8639.1,551.8,3410.6,8515.9,532.25,3322.5699999999997,16951801,310385,7699706.0
4586,8610.0,543.0,3390.9,8808.85,536.65,3397.7,8848.4,544.3,3442.96,8590.05,532.85,3346.71,8765835,122383,3068727.6
4587,8840.0,539.55,3411.2699999999995,8749.85,537.05,3375.8600000000006,8840.0,541.95,3419.59,8726.05,531.25,3356.0099999999998,5600357,117493,2383915.6
4588,8750.0,534.65,3373.6,8810.4,530.9,3392.9399999999996,8830.0,536.0,3409.4900000000002,8680.0,524.25,3351.8,7971524,73104,3296455.0
4589,8829.0,530.0,3394.22,8842.35,531.4,3420.91,8870.0,533.8,3430.56,8810.0,526.6,3387.5099999999998,5281259,68662,2544501.6
4590,8874.0,533.8,3434.96,8911.25,542.4,3461.09,8934.8,550.0,3476.9,8865.0,532.15,3424.78,6932191,122120,3411041.6
4591,8894.0,541.05,3460.9100000000008,8932.45,537.4,3453.5699999999997,8950.0,541.9,3478.4900000000002,8871.0,535.45,3427.1,6532599,88448,2641854.6
4592,8960.0,539.8,3462.1800000000003,9022.65,539.95,3471.81,9046.0,542.6,3493.3599999999997,8921.5,530.35,3445.5800000000004,6866053,69237,2680318.4
4593,9039.0,543.5,3475.96,9016.75,537.15,3480.47,9065.0,544.5,3495.1,8955.0,535.8,3446.55,7445221,45399,2516305.8
4594,9030.0,539.8,3482.3199999999997,8967.35,540.65,3489.16,9094.95,551.8,3531.8900000000003,8943.0,536.85,3461.8900000000003,5926020,99138,3050656.2
4595,8932.05,539.8,3486.8899999999994,8958.0,532.0,3480.9900000000002,9019.95,539.8,3507.9800000000005,8908.0,531.0,3460.13,5484867,76768,2314302.2
4596,8995.0,527.8,3490.9199999999996,8951.6,528.75,3506.9199999999996,8995.0,534.65,3529.9,8901.0,516.1,3462.03,11294702,179270,4437974.4
4597,8947.5,530.25,3504.85,8973.45,522.55,3496.65,9050.4,531.0,3528.16,8937.95,521.45,3483.6,5652374,117358,2219135.0
4598,8970.0,522.15,3492.41,8862.6,517.2,3448.28,8984.8,524.4,3500.6800000000003,8820.05,514.4,3427.2299999999996,6483110,95392,3021635.6
4599,8873.0,520.75,3456.03,8948.3,519.1,3474.1099999999997,8970.0,527.4,3494.56,8863.0,517.15,3445.1,7193824,129644,2811026.4
4600,8978.0,521.25,3483.34,8863.05,513.05,3447.8300000000004,8986.0,522.0,3493.75,8852.95,511.1,3440.2700000000004,10509756,75986,3405924.0
4601,8865.0,513.0,3449.2,8874.9,525.65,3450.0099999999998,8887.0,527.8,3464.75,8810.0,510.55,3416.6099999999997,16169978,92010,4939477.8
4602,8869.0,520.35,3450.55,8793.0,515.2,3430.81,8869.0,523.35,3468.81,8780.0,513.1,3423.4800000000005,5197694,64843,2323499.2
4603,8793.0,516.5,3437.0800000000004,8931.35,514.2,3469.35,8985.35,518.7,3493.2699999999995,8750.0,512.05,3412.46,8068585,112561,2975135.0
4604,8935.95,516.0,3477.69,8898.3,507.85,3465.85,9012.0,516.0,3504.38,8873.0,501.6,3450.46,8958555,136945,3458794.6
4605,8892.0,508.0,3470.8,8771.3,504.6,3437.35,8894.05,513.5,3478.41,8735.05,500.8,3412.34,9824968,128134,4753002.8
4606,8750.3,505.8,3436.25,8825.6,510.8,3480.22,8900.0,514.5,3505.95,8750.3,498.75,3427.28,7966401,157611,4258088.4
4607,8878.0,510.75,3494.2400000000002,8821.05,512.25,3484.85,8935.0,513.8,3519.2,8800.05,503.0,3460.0699999999997,6799910,80300,3438532.2
4608,8825.0,512.9,3490.54,8975.15,511.55,3513.55,8995.0,519.9,3531.15,8750.0,509.25,3457.8900000000003,6658467,93841,2993082.0
4609,9014.0,511.95,3520.21,9220.8,514.75,3582.3899999999994,9249.25,516.25,3595.19,8952.5,507.65,3504.7400000000002,5000724,98954,2150752.2
4610,9228.0,514.0,3591.5199999999995,9347.05,511.0,3593.5699999999997,9395.0,517.85,3632.2,9225.75,509.0,3564.16,18719353,72016,5700147.6
4611,9315.0,513.0,3584.15,9317.5,513.7,3589.66,9413.95,516.9,3624.37,9260.0,509.5,3565.6,9161266,117338,3875488.8
4612,9395.0,515.1,3608.62,9374.9,525.25,3620.38,9419.85,529.3,3638.5199999999995,9350.0,515.1,3593.25,6295104,61585,3191422.0
4613,9380.0,527.95,3628.7400000000002,9531.0,532.55,3662.3599999999997,9545.9,534.9,3674.87,9380.0,522.0,3618.9300000000003,10444513,91974,3794900.0
4614,9529.0,532.4,3665.5099999999998,9384.7,536.55,3625.4600000000005,9529.35,542.35,3670.94,9361.0,530.8,3604.65,8665072,147138,3696526.6
4615,9448.0,539.7,3649.6699999999996,9347.0,538.35,3636.3600000000006,9508.0,545.7,3681.4300000000003,9325.25,535.3,3605.88,24109297,143855,6310150.2
4616,9408.0,539.7,3646.2400000000002,9431.05,523.0,3673.53,9495.0,541.0,3697.4,9362.25,519.45,3630.2699999999995,17967282,110345,5550603.4
4617,9429.0,523.0,3678.16,9385.3,522.1,3669.5,9498.9,529.9,3709.7599999999998,9355.0,518.35,3652.4900000000002,6595781,86137,3037398.0
4618,9351.15,521.7,3665.5099999999998,9445.4,537.9,3669.5399999999995,9479.7,539.85,3708.9800000000005,9347.0,519.0,3635.2300000000005,6469256,108677,2879159.2
4619,9482.3,541.2,3684.1799999999994,9366.8,526.55,3639.5800000000004,9534.0,542.4,3702.4300000000003,9296.9,515.0,3607.46,4954888,107259,2567011.6
4620,9408.0,528.05,3649.25,9389.1,526.8,3652.5800000000004,9434.0,537.4,3671.5199999999995,9350.0,518.4,3617.0099999999998,5433617,98624,2986610.4
4621,9392.0,526.8,3655.44,9398.95,533.7,3655.97,9464.0,536.45,3690.05,9335.0,525.0,3628.06,8018150,96932,2593771.6
4622,9448.0,534.9,3674.34,9701.0,540.35,3731.2699999999995,9750.0,544.8,3752.6,9372.0,530.55,3645.1699999999996,6009401,84956,2775857.4
4623,9778.0,541.05,3753.0099999999998,9832.45,546.1,3763.5199999999995,9929.0,548.9,3794.1099999999997,9725.0,538.05,3723.9900000000002,6171893,79014,2697020.4
4624,9853.0,547.0,3775.4,9758.95,532.25,3743.25,9875.85,547.5,3788.3900000000003,9701.0,529.5,3723.54,5949680,54286,2236694.0
4625,9819.8,535.4,3764.85,9396.25,541.65,3670.6699999999996,9831.7,544.0,3772.34,9361.0,526.4,3652.05,7920089,107976,3376373.0
4626,9402.0,543.2,3673.7300000000005,9310.4,553.25,3652.56,9442.2,555.0,3705.8199999999997,9290.0,537.25,3632.3199999999997,7678597,69954,3662064.4
4627,9320.0,556.05,3662.7699999999995,9381.9,569.65,3665.2899999999995,9404.5,571.2,3692.2,9233.0,550.8,3599.65,13872467,193623,5994795.0
4628,9400.0,582.0,3681.1800000000003,9520.55,550.4,3742.3,9548.85,584.45,3759.54,9355.0,548.0,3645.6,21735293,172339,7674941.8
4629,9535.0,550.5,3754.1800000000003,9341.6,545.15,3697.2600000000007,9587.75,555.5,3778.3300000000004,9300.0,538.25,3670.78,9704295,153538,3849871.4
4630,9327.0,545.25,3691.75,9142.4,547.25,3647.38,9327.0,551.3,3710.4800000000005,9120.0,539.0,3634.65,6495837,116150,3209827.8
4631,9150.0,546.5,3664.3,9187.0,574.75,3650.12,9230.0,578.55,3691.21,9150.0,545.75,3627.1400000000003,15953749,172250,6520206.2
4632,9247.5,575.2,3673.62,9286.4,596.8,3660.8300000000004,9300.0,604.0,3705.4199999999996,9200.0,575.2,3622.4300000000003,22629303,237693,6249244.8
4633,9316.0,597.0,3669.31,9411.5,593.05,3663.28,9420.0,606.9,3705.35,9271.0,583.7,3620.0800000000004,16424853,349661,5133332.8
4634,9449.0,596.75,3678.29,9207.4,596.3,3651.56,9449.0,598.9,3704.78,9183.05,587.0,3618.4199999999996,7912437,191596,3608861.2
4635,9239.0,595.0,3662.06,9146.05,621.05,3647.15,9239.0,624.4,3677.6899999999996,9060.0,595.0,3611.37,18227195,130713,5678528.8
4636,9150.0,621.3,3652.06,9148.25,615.5,3646.3599999999997,9210.0,623.9,3668.78,9105.0,611.25,3622.53,16074351,109136,4459568.2
4637,9119.45,612.0,3637.4,9080.85,604.9,3643.55,9185.0,616.0,3675.19,9012.2,602.6,3604.2100000000005,8445677,162185,2988147.8
4638,9079.0,608.6,3648.3600000000006,9132.6,618.05,3669.2699999999995,9158.8,621.3,3683.7399999999993,9046.25,608.6,3635.55,10225641,168094,3488355.4
4639,9124.0,614.9,3667.03,9200.55,623.45,3687.6800000000003,9235.95,635.0,3707.19,9085.0,611.25,3646.97,18777302,147947,5313993.4
